135696.875,-1.5,4.3
135697.5,-1.7,4.4
135698.125,-2.2,4.3
135698.75,-2.4,4.3
135699.375,-2.9,4.3
135700,-3,4.2
135700.625,-3.3,4.4
135701.25,-3.1,4.9
135701.875,-2.6,5.1
135702.5,-2.4,5.1
135703.125,-2.1,5.3
135703.75,-1.9,5.5
135704.375,-2.4,5.3
135705,-2.9,4.9
135705.625,-3.4,4.4
135706.25,-3.4,4.2
135706.875,-3.3,4
135707.5,-3.5,4.1
135708.125,-3.1,4.4
135708.75,-3,4.6
135709.375,-2.7,4.5
135710,-2.2,4.3
135710.625,-1.8,4.3
135711.25,-2.2,4.5
135711.875,-2.1,4.9
135712.5,-1.9,5.7
135713.125,-2,6.5
135713.75,-1.8,7
135714.375,-1.8,7.3
135715,-1.9,7.5
135715.625,-1.6,7.5
135716.25,-1.4,7.5
135716.875,-1.8,7.5
135717.5,-1.7,7.8
135718.125,-2.1,7.9
135718.75,-2.1,7.8
135719.375,-2.1,7.7
135720,-2.3,7.5
135720.625,-2.2,7.1
135721.25,-2.2,6.7
135721.875,-1.9,6.7
135722.5,-1.6,6.8
135723.125,-1.5,6.8
135723.75,-1.8,6.7
135724.375,-1.8,6.7
135725,-2.2,6.7
135725.625,-2.2,6.6
135726.25,-2.2,6.6
135726.875,-2.3,6.9
135727.5,-2.1,7.2
135728.125,-2,7.4
135728.75,-2.4,7.6
135729.375,-2.4,7.8
135730,-2.8,7.8
135730.625,-3,7.9
135731.25,-3.5,7.9
135731.875,-3.7,7.7
135732.5,-3.7,7.2
135733.125,-3.8,7
135733.75,-3.6,7.1
135734.375,-3.7,7.2
135735,-3.6,7.1
135735.625,-3.6,7
135736.25,-4,6.8
135736.875,-4,6.4
135737.5,-4,5.9
135738.125,-4.3,5.7
135738.75,-4.3,5.7
135739.375,-4.7,5.7
135740,-4.9,5.7
135740.625,-5.4,5.8
135741.25,-5.4,6
135741.875,-5.7,6.1
135742.5,-5.5,6.3
135743.125,-5.4,6.6
135743.75,-5.5,6.7
135744.375,-5.6,6.5
135745,-6,6.3
135745.625,-5.9,6.1
135746.25,-6,5.9
135746.875,-5.5,5.8
135747.5,-4.7,5.7
135748.125,-4.1,5.3
135748.75,-3.5,4.7
135749.375,-3.5,4.3
135750,-3.5,4.1
135750.625,-3.5,3.9
135751.25,-3.6,3.6
135751.875,-3.4,3.3
135752.5,-3.3,3
135753.125,-3.4,2.4
135753.75,-3.9,1.9
135754.375,-4.1,1.6
135755,-4.7,1.4
135755.625,-5.4,1.2
135756.25,-5.4,1
135756.875,-4.9,1
135757.5,-4.8,1.2
135758.125,-4.5,1.4
135758.75,-4.9,1.7
135759.375,-4.9,2.1
135760,-4.5,2.5
135760.625,-3.6,3
135761.25,-3.3,3.1
135761.875,-2.9,2.7
135762.5,-2.6,2.1
135763.125,-2.6,1.7
135763.75,-3,1.3
135764.375,-3,1
135765,-2.9,0.8
135765.625,-3,0.6
135766.25,-2.8,0.2
135766.875,-2.9,-0.2
135767.5,-3.5,-0.4
135768.125,-4,-0.6
135768.75,-4.8,-0.9
135769.375,-5.4,-1.1
135770,-5.2,-1
135770.625,-4.7,-0.7
135771.25,-4.5,-0.3
135771.875,-3.9,-0.1
135772.5,-3.4,-0.1
135773.125,-3.5,-0.3
135773.75,-3.3,-0.4
135774.375,-3.2,-0.3
135775,-3.1,-0.1
135775.625,-3.5,0.2
135776.25,-3.6,0.4
135776.875,-3.6,0.7
135777.5,-4.1,0.9
135778.125,-4.2,0.8
135778.75,-4.6,0.4
135779.375,-4.4,-0.2
135780,-4.5,-0.7
135780.625,-4,-1.1
135781.25,-3.9,-1.4
135781.875,-3.3,-1.6
135782.5,-2.7,-2
135783.125,-2.4,-2.5
135783.75,-2.2,-3
135784.375,-2.4,-3.6
135785,-2.5,-4.1
135785.625,-2.5,-4.3
135786.25,-3,-4.3
135786.875,-3.1,-4.1
135787.5,-3.3,-3.7
135788.125,-3,-3.2
135788.75,-2.9,-2.9
135789.375,-3.3,-3.1
135790,-3.4,-3.4
135790.625,-3.7,-3.7
135791.25,-3.7,-3.8
135791.875,-3.6,-3.6
135792.5,-3.7,-3.1
135793.125,-3.6,-2.3
135793.75,-3.6,-2
135794.375,-3.2,-2.2
135795,-3.1,-2.4
135795.625,-3.2,-2.5
135796.25,-2.9,-2.8
135796.875,-2.7,-3.2
135797.5,-2.6,-3.7
135798.125,-2.9,-4.1
135798.75,-2.9,-4.5
135799.375,-2.8,-4.6
135800,-3.1,-4.6
135800.625,-3.3,-4.8
135801.25,-3.7,-5.3
135801.875,-3.9,-5.9
135802.5,-4.5,-6.6
135803.125,-4.6,-7.4
135803.75,-4.7,-7.8
135804.375,-4.6,-7.6
135805,-4.4,-7
135805.625,-4.6,-6.4
135806.25,-4.2,-5.9
135806.875,-3.8,-5.5
135807.5,-3.9,-5.4
135808.125,-3.8,-5.5
135808.75,-3.5,-5.3
135809.375,-3.6,-4.6
135810,-3.3,-4.1
135810.625,-3.1,-3.9
135811.25,-3.3,-3.8
135811.875,-3.2,-3.7
135812.5,-3.2,-3.7
135813.125,-3.3,-3.9
135813.75,-3.2,-4
135814.375,-3.4,-4.1
135815,-4,-4.5
135815.625,-4.1,-4.9
135816.25,-4.3,-5.1
135816.875,-4.3,-5.1
135817.5,-4.6,-5
135818.125,-4.7,-4.8
135818.75,-4.6,-4.8
135819.375,-4.8,-5.3
135820,-4.8,-5.8
135820.625,-4.9,-5.8
135821.25,-4.7,-5.3
135821.875,-4.5,-4.9
135822.5,-4.7,-4.5
135823.125,-4.5,-3.9
135823.75,-4.2,-3.1
135824.375,-4.4,-2.6
135825,-4.3,-2
135825.625,-4.3,-1.4
135826.25,-3.9,-1.2
135826.875,-3.5,-1.5
135827.5,-3,-1.6
135828.125,-2.8,-1.6
135828.75,-2.6,-1.7
135829.375,-2.4,-2
135830,-2.3,-1.9
135830.625,-2.4,-1.7
135831.25,-2.4,-1.8
135831.875,-2.4,-2.1
135832.5,-2.7,-2.3
135833.125,-2.7,-2.4
135833.75,-2.9,-2.8
135834.375,-2.7,-3.3
135835,-2.3,-3.9
135835.625,-2.1,-4.5
135836.25,-1.8,-4.7
135836.875,-1.9,-4.6
135837.5,-1.6,-4.2
135838.125,-1.3,-3.8
135838.75,-0.9,-3.5
135839.375,-0.7,-3
135840,-0.2,-2.4
135840.625,0.5,-1.8
135841.25,0.9,-1.4
135841.875,1,-1
135842.5,1.3,-0.6
135843.125,1.7,-0.5
135843.75,2.4,-0.6
135844.375,2.7,-0.7
135845,3.4,-1
135845.625,3.9,-1.2
135846.25,4.4,-1.3
135846.875,5.1,-1.4
135847.5,5.4,-1.8
135848.125,5.9,-2.1
135848.75,6,-2.2
135849.375,6.1,-2.3
135850,6,-2.6
135850.625,6.2,-3
135851.25,6.3,-3.3
135851.875,6.1,-3.6
135852.5,6.4,-3.9
135853.125,6.7,-4.2
135853.75,6.7,-4.1
135854.375,7.1,-3.9
135855,7.5,-3.6
135855.625,7.6,-3.1
135856.25,7,-2.8
135856.875,6.9,-2.5
135857.5,7,-2.1
135858.125,7.4,-1.4
135858.75,6.9,-0.6
135859.375,6.8,-0.4
135860,7,-0.9
135860.625,7.1,-1.3
135861.25,6.9,-1.7
135861.875,6.1,-1.8
